index,INVC_CONT
33651,7.032757
33652,7.1240473
33653,7.124057
33654,6.8398657
33655,6.8398657
33656,6.6859684
33657,6.4912024
33658,6.487193
33659,6.411124
33660,4.472277
33661,4.472277
33662,4.4705877
33663,4.4588585
33664,4.452211
33665,4.435769
33666,4.434134
33667,4.432502
33668,4.426017
33669,4.426017
33670,4.4163446
33671,4.5557184
33672,4.5567207
33673,4.5595784
33674,4.5636992
33675,4.5696096
33676,4.5691347
33677,4.568145
33678,4.493641
33679,4.493641
33680,4.4113636
33681,4.427574
33682,4.429884
33683,4.432339
33684,4.435363
33685,4.4356356
33686,4.440952
33687,4.440952
33688,4.449954
33689,4.4510946
33690,4.4637012
33691,4.466522
33692,4.4998364
33693,4.5781603
33694,4.6767187
33695,4.6767187
33696,4.7601137
33697,4.7612085
33698,4.7612085
33699,4.764406
33700,4.764406
33701,4.764407
33702,4.8194304
33703,4.8730764
33704,4.914282
33705,4.9399977
33706,4.9439793
33707,4.432502
33708,4.452211
33709,4.445611
33710,4.419553
33711,4.4131575
33712,4.5595784
33713,4.5675745
33714,4.493641
33715,4.4387975
33716,4.4423847
33717,4.680341
33718,4.7328453
33719,4.8013115
33720,4.8209534
33721,4.914282
33722,4.914939
33723,4.933573
33724,4.960841
33725,4.4655466
33726,4.482437
33727,4.449954
33728,4.9439793
33729,4.445611
33730,4.41433
33731,4.568536
33732,4.4466677
33733,4.4466677
33734,4.4770355
33735,4.488844
33736,4.4510946
33737,4.8232
33738,4.635603
33739,4.9011536
33740,4.569378
33741,4.9608784
33742,4.933057
33743,4.5595784
33744,4.5738854
33745,4.442314
33746,4.430169
33747,4.430169
33748,4.764407
33749,4.799531
33750,4.432502
33751,4.451667
33752,4.481908
33753,4.6389065
33754,4.7601137
33755,4.7650433
33756,4.8194304
33757,4.944377
33758,4.5595784
33759,4.7650433
33760,4.5737085
33761,4.451667
33762,4.5428853
33763,4.4770346
33764,4.819315
33765,4.960884
33766,4.4496613
33767,4.560477
33768,3.8771393
33769,4.4916115
33770,4.9116898
33771,4.5025673
33772,4.4409494
33773,4.4693317
33774,4.416347
33775,4.451665
33776,4.472142
33777,4.4770346
33778,4.760111
33779,4.9535875
33780,4.497098
33781,4.4706
33782,4.4195566
33783,4.4195566
33784,4.4409494
33785,4.763136
33786,4.768853
33787,4.563695
33788,4.5428853
33789,4.4655466
33790,4.495426
33791,4.8730755
33792,4.5535803
33793,4.573704
33794,4.4824376
33795,4.4522133
33796,4.4357657
33797,4.5696
33798,4.442382
33799,4.451938
33800,4.4689074
33801,4.568529
33802,4.43536
33803,4.442382
33804,4.4665213
33805,4.4916115
33806,4.7650414
33807,4.872154
33808,4.555717
33809,4.563132
33810,4.7328434
33811,4.4298844
33812,4.4227753
33813,4.4970856
33814,4.4295807
33815,4.460514
33816,4.430149
33817,4.4936047
33818,4.5781355
33819,4.9531612
33820,4.4917965
33821,4.439023
33822,4.5428543
33823,4.87306
33824,4.784074
33825,4.4456716
33826,4.4289336
33827,4.5307856
33828,4.838009
33829,4.8999033
33830,4.4141884
33831,4.415677
33832,4.4024496
33833,4.5303965
33834,4.3750315
33835,4.443517
33836,4.781002
33837,4.4322214
33838,4.4255614
33839,4.4156294
33840,4.4123507
33841,4.399292
33842,4.5121737
33843,4.5202513
33844,4.4993258
33845,4.4494905
33846,4.405285
33847,4.4122677
33848,4.4252663
33849,4.4289327
33850,4.4493084
33851,4.4511814
33852,4.842167
33853,4.9320707
33854,4.515154
33855,4.5160875
33856,4.436245
33857,4.4058
33858,4.516986
33859,4.531129
33860,4.425564
33861,4.5306015
33862,4.44061
33863,4.456498
33864,4.9337473
33865,4.929199
33866,4.389609
33867,4.9025784
33868,4.615129
33869,4.525985
33870,4.4422913
33871,4.4255614
33872,4.3992944
33873,4.5160875
33874,4.526234
33875,4.525374
33876,4.447632
33877,4.4027524
33878,4.411969
33879,4.423193
33880,4.4255457
33881,4.786503
33882,4.8998985
33883,4.932502
33884,4.4494905
33885,4.4993258
33886,4.4322214
33887,4.9314213
33888,4.520972
33889,4.899822
33890,4.899822
33891,4.5141835
33892,4.4030333
33893,4.423482
33894,4.4246607
33895,4.657405
33896,4.512155
33897,4.5169687
33898,4.412551
33899,4.5264544
33900,4.4592476
33901,4.4222336
33902,4.3928127
33903,4.469345
33904,4.657405
33905,4.4030333
33906,4.923826
33907,4.4993143
33908,4.9314137
33909,4.5309463
33910,4.450881
33911,4.4435043
33912,4.657405
33913,4.396044
33914,4.3928127
33915,4.5252304
33916,4.4435043
33917,4.472172
33918,4.7452908
33919,4.748596
33920,4.858138
33921,4.887844
33922,4.5259767
33923,4.8379984
33924,4.469345
33925,4.480628
33926,4.469345
33927,4.4222336
33928,4.4030333
33929,4.748598
33930,4.94106
33931,4.453075
33932,4.466504
33933,4.9293756
33934,4.7173767
33935,4.951603
33936,4.472172
33937,4.888236
33938,4.526222
33939,4.8590946
33940,5.5595827
33941,5.4627914
33942,5.429921
33943,5.441353
33944,5.409446
33945,5.055105
33946,5.0729446
33947,5.086849
33948,5.086849
33949,5.1054344
33950,5.0910454
33951,5.5842896
33952,5.6125994
33953,5.6144857
33954,5.637168
33955,5.6530514
33956,5.66897
33957,5.6530514
33958,5.681967
33959,5.6819487
33960,5.681967
33961,5.685582
33962,5.6869135
33963,5.691949
33964,5.691949
33965,5.691947
33966,5.691947
33967,5.691947
33968,5.691942
33969,5.691942
33970,5.691942
33971,5.6763086
33972,5.691942
33973,5.691947
33974,5.6763086
33975,5.698722
33976,5.6987295
33977,5.6987247
33978,5.707906
33979,5.707906
33980,5.730418
33981,5.730425
33982,5.730425
33983,5.7304134
33984,5.715186
33985,5.7151976
33986,5.7304144
33987,5.7377214
33988,5.745263
33989,6.5153055
33990,6.5264597
33991,6.859352
33992,7.000746
33993,7.0415096
33994,7.1448545
33995,7.043641
33996,6.721238
33997,6.707793
33998,6.6859684
33999,6.660573
34000,6.453992
34001,4.462206
34002,4.462206
34003,4.455529
34004,4.448906
34005,4.448906
34006,4.445611
34007,4.4292536
34008,4.4163446
34009,4.4163446
34010,4.5546503
34011,4.5546503
34012,4.5557184
34013,4.557707
34014,4.558668
34015,4.558668
34016,4.5595784
34017,4.5737085
34018,4.5741262
34019,4.570045
34020,4.569378
34021,4.542887
34022,4.4899693
34023,4.4201636
34024,4.426711
34025,4.427005
34026,4.427005
34027,4.427005
34028,4.4272933
34029,4.430169
34030,4.4423847
34031,4.4519386
34032,4.4552174
34033,4.4622955
34034,4.474941
34035,4.4916096
34036,4.4916096
34037,4.494351
34038,4.497097
34039,4.522813
34040,4.6767187
34041,4.871215
34042,4.933573
34043,4.9425488
34044,4.9514027
34045,4.497199
34046,4.494356
34047,4.442385
34048,4.455529
34049,4.455529
34050,4.4227867
34051,4.574123
34052,4.5681486
34053,4.449666
34054,4.4510946
34055,4.7601137
34056,4.7601137
34057,4.9122553
34058,4.915596
34059,4.419553
34060,4.422785
34061,4.819314
34062,4.45237
34063,4.462298
34064,4.4916096
34065,4.5696096
34066,4.8556814
34067,4.448906
34068,4.4390297
34069,4.565667
34070,4.9427595
34071,4.6765194
34072,4.481908
34073,4.4131575
34074,4.435363
34075,4.4292536
34076,4.560484
34077,4.819314
34078,4.570473
34079,4.9608784
34080,4.544016
34081,4.495431
34082,4.4227867
34083,4.8209543
34084,4.9608803
34085,4.939992
34086,4.451092
34087,4.912936
34088,4.7959557
34089,4.4971943
34090,4.4693317
34091,4.563132
34092,4.5501404
34093,4.680341
34094,4.9116898
34095,4.439376
34096,4.9333086
34097,4.4325013
34098,4.4195566
34099,4.559575
34100,4.573056
34101,4.4323378
34102,4.4356337
34103,4.416347
34104,4.5428853
34105,4.5696
34106,4.5428853
34107,4.411359
34108,4.460527
34109,4.445608
34110,4.5580397
34111,4.760111
34112,4.56818
34113,4.494351
34114,4.4390936
34115,4.429599
34116,4.4260125
34117,4.442383
34118,4.426002
34119,4.5736885
34120,4.7650356
34121,4.940031
34122,4.45885
34123,4.9204016
34124,4.4030566
34125,4.4524508
34126,4.402545
34127,4.531129
34128,4.45147
34129,4.902583
34130,4.47218
34131,4.7441463
34132,4.408694
34133,4.71976
34134,4.8581467
34135,4.44061
34136,4.657611
34137,4.40841
34138,4.887454
34139,4.4024496
34140,4.4222374
34141,4.5142007
34142,4.526234
34143,4.501607
34144,4.366133
34145,4.4003663
34146,4.4024496
34147,4.4141884
34148,4.4536285
34149,4.4665136
34150,4.4778266
34151,4.545537
34152,4.6151276
34153,4.7441463
34154,4.9004993
34155,4.531109
34156,4.392824
34157,4.49816
34158,4.423495
34159,4.657611
34160,4.4355655
34161,4.74529
34162,4.8998985
34163,4.447354
34164,4.409072
34165,4.4058
34166,4.3960533
34167,4.516986
34168,4.530966
34169,4.526234
34170,4.453095
34171,4.366133
34172,4.4024496
34173,4.4246664
34174,4.436245
34175,4.4493084
34176,4.463661
34177,4.469352
34178,4.502838
34179,4.9320707
34180,4.93334
34181,4.418935
34182,4.443517
34183,4.93334
34184,4.5111303
34185,4.530966
34186,4.5253596
34187,4.4003515
34188,4.423482
34189,4.450881
34190,4.748596
34191,4.8590946
34192,4.402741
34193,4.450877
34194,4.5429316
34195,4.396044
34196,4.900489
34197,4.375017
34198,4.5403185
34199,4.3720865
34200,4.412551
34201,4.452443
34202,4.425549
34203,4.511116
34204,4.5141835
34205,4.4476213
34206,4.4086885
34207,4.450881
34208,4.472172
34209,4.940901
34210,4.71498
34211,4.466504
34212,4.62191
34213,4.4636507
34214,4.5178423
34215,4.4372315
34216,4.4494743
34217,4.451174
34218,4.6252656
34219,4.4141803
34220,4.840089
34221,4.5253596
34222,4.396044
34223,4.932064
34224,5.58212
34225,5.565715
34226,5.4413443
34227,5.3980284
34228,5.4094496
34229,5.409446
34230,5.366641
34231,5.366647
34232,5.06901
34233,5.101033
34234,5.112089
34235,5.1054344
34236,5.0910454
34237,5.584797
34238,5.585781
34239,5.585788
34240,5.6069164
34241,5.5901823
34242,5.626856
34243,5.6308784
34244,5.6144857
34245,5.630884
34246,5.6532717
34247,5.6371613
34248,5.6689663
34249,5.675412
34250,5.685582
34251,5.6855907
34252,5.6698675
34253,5.691949
34254,5.6919413
34255,5.6919413
34256,5.691949
34257,5.691947
34258,5.6762877
34259,5.691947
34260,5.691947
34261,5.691947
34262,5.6763086
34263,5.691947
34264,5.676304
34265,5.698722
34266,5.723216
34267,5.7232113
34268,5.707905
34269,5.7304306
34270,5.730425
34271,5.71519
34272,5.71519
34273,5.722563
34274,5.7526093
34275,6.9918575
34276,6.8364143
34277,4.4705877
34278,4.4655466
34279,4.455529
34280,4.448906
34281,4.4227867
34282,4.4163446
34283,4.5513144
34284,4.557707
34285,4.558668
34286,4.5740366
34287,4.569378
34288,4.569378
34289,4.5691347
34290,4.568145
34291,4.568145
34292,4.542887
34293,4.495431
34294,4.430169
34295,4.4356356
34296,4.4387975
34297,4.4390926
34298,4.449666
34299,4.451667
34300,4.4519386
34301,4.4637012
34302,4.479134
34303,4.479134
34304,4.494351
34305,4.494356
34306,4.525467
34307,4.759982
34308,4.8721457
34309,4.914274
34310,4.917535
34311,4.9401274
34312,4.9427595
34313,4.455529
34314,4.422785
34315,4.570473
34316,4.495431
34317,4.449954
34318,4.7601137
34319,4.9410667
34320,4.488844
34321,4.8027916
34322,4.914274
34323,4.7612047
34324,4.46891
34325,4.550145
34326,4.5740366
34327,4.569378
34328,4.568404
34329,4.493641
34330,4.9608784
34331,4.4201636
34332,4.5737085
34333,4.4163446
34334,4.4163446
34335,4.9399977
34336,4.550145
34337,4.47904
34338,4.4227867
34339,4.8721466
34340,4.9410667
34341,4.4770355
34342,4.824868
34343,4.759982
34344,4.3557434
34345,4.494356
34346,4.819314
34347,4.419553
34348,4.568536
34349,4.8516083
34350,4.4655466
34351,4.4998364
34352,4.4325013
34353,4.5577
34354,4.8209543
34355,4.912262
34356,4.764411
34357,4.554649
34358,4.49436
34359,4.462296
34360,4.767581
34361,4.460527
34362,4.4824376
34363,4.448904
34364,4.4693317
34365,4.9443808
34366,4.951561
34367,4.495426
34368,4.494351
34369,4.873987
34370,4.4390316
34371,4.9041348
34372,4.5501404
34373,4.45553
34374,4.953451
34375,4.4341316
34376,4.5656657
34377,4.4824376
34378,4.4357657
34379,4.4341316
34380,4.5681415
34381,4.417264
34382,4.494351
34383,4.75998
34384,4.451938
34385,4.489965
34386,4.411359
34387,4.9535875
34388,4.914281
34389,4.451645
34390,4.851596
34391,4.4275646
34392,4.44237
34393,4.930436
34394,4.4227753
34395,4.4819
34396,4.4227753
34397,4.4466553
34398,4.764393
34399,4.442301
34400,4.499927
34401,4.5259943
34402,4.4750032
34403,4.525374
34404,4.4125586
34405,4.392824
34406,4.5307856
34407,4.657611
34408,4.447354
34409,4.409072
34410,4.4493084
34411,4.455847
34412,4.452445
34413,4.4422913
34414,4.428882
34415,4.428882
34416,4.4156294
34417,4.4156294
34418,4.4058
34419,4.402545
34420,4.392824
34421,4.5273542
34422,4.4141884
34423,4.4246664
34424,4.436241
34425,4.4376984
34426,4.744013
34427,4.453095
34428,4.392824
34429,4.403045
34430,4.5429444
34431,4.9059486
34432,4.9337473
34433,4.392824
34434,4.6207943
34435,4.4493084
34436,4.4490504
34437,4.524973
34438,4.409072
34439,4.524973
34440,4.408694
34441,4.786503
34442,4.841131
34443,4.842681
34444,4.889023
34445,4.899829
34446,4.899829
34447,4.9432
34448,4.456498
34449,4.4422913
34450,4.4156294
34451,4.4389186
34452,4.5310984
34453,4.425536
34454,4.842165
34455,4.8050594
34456,4.804945
34457,4.428877
34458,4.39976
34459,4.4981422
34460,4.923826
34461,4.884654
34462,4.425549
34463,4.423186
34464,4.748596
34465,4.842165
34466,4.5141835
34467,4.5077453
34468,4.526222
34469,4.4246607
34470,4.4492946
34471,4.432209
34472,4.5253596
34473,3.825957
34474,4.520972
34475,4.4405985
34476,4.4405985
34477,4.8590946
34478,4.8870583
34479,4.5429316
34480,4.9337416
34481,4.7441406
34482,4.5178423
34483,4.514404
34484,4.4000607
34485,4.455835
34486,4.7809973
34487,4.657405
34488,4.39976
34489,4.423186
34490,5.582117
34491,5.582117
34492,5.5384674
34493,5.5384626
34494,5.4843197
34495,5.452074
34496,5.452074
34497,5.446705
34498,5.446705
34499,5.4192305
34500,5.3875027
34501,5.075495
34502,5.10417
34503,5.1065464
34504,5.105439
34505,5.105439
34506,5.1054344
34507,5.600028
34508,5.6058426
34509,5.606909
34510,5.590188
34511,5.6098814
34512,5.629718
34513,5.630872
34514,5.6532717
34515,5.6532745
34516,5.6532745
34517,5.6532745
34518,5.653265
34519,5.66897
34520,5.6855907
34521,5.6698675
34522,5.691949
34523,5.691949
34524,5.691947
34525,5.691947
34526,5.691947
34527,5.691942
34528,5.691942
34529,5.691942
34530,5.691942
34531,5.691942
34532,5.6763086
34533,5.6762877
34534,5.691942
34535,5.691942
34536,5.691942
34537,5.698722
34538,5.6831465
34539,5.6831465
34540,5.6987276
34541,5.6987276
34542,5.6987276
34543,5.6987295
34544,5.7079134
34545,5.723214
34546,5.7232113
34547,5.730418
34548,5.730418
34549,5.730418
34550,5.71519
34551,5.7377367
34552,6.832658
34553,6.841408
34554,6.857209
34555,7.1055307
34556,6.808461
34557,6.4539843
34558,5.868723
34559,4.472277
34560,4.4655466
34561,4.4655466
34562,4.462206
34563,4.4588585
34564,4.4390297
34565,4.4292536
34566,4.4292536
34567,4.557707
34568,4.558668
34569,4.5737085
34570,4.5737085
34571,4.569378
34572,4.568536
34573,4.568404
34574,4.5681486
34575,3.877144
34576,4.427005
34577,4.427005
34578,4.427574
34579,4.432339
34580,4.4387975
34581,4.4387975
34582,4.4423847
34583,4.4510946
34584,4.451667
34585,4.462298
34586,4.466522
34587,4.479134
34588,4.5025725
34589,4.6767187
34590,4.6767187
34591,4.7297163
34592,4.7688494
34593,4.819314
34594,4.9007816
34595,4.91226
34596,4.9348183
34597,4.9410667
34598,4.432502
34599,4.4588585
34600,4.432502
34601,4.557707
34602,4.5740366
34603,4.569378
34604,4.5681486
34605,4.542887
34606,4.451667
34607,4.462298
34608,4.7328453
34609,4.8721466
34610,4.9015303
34611,4.9427595
34612,4.9443808
34613,4.472277
34614,4.6767187
34615,4.9425488
34616,4.422785
34617,4.491809
34618,4.4163446
34619,4.7601137
34620,4.8203897
34621,4.442314
34622,4.5434628
34623,4.449666
34624,4.9410667
34625,4.4770355
34626,4.9355564
34627,4.4637012
34628,4.5546503
34629,4.767578
34630,4.422785
34631,4.4819107
34632,4.462206
34633,4.469331
34634,4.427574
34635,4.5681815
34636,4.763134
34637,4.7650433
34638,4.9427595
34639,4.435769
34640,4.8516083
34641,3.877144
34642,4.9427624
34643,4.763138
34644,4.460531
34645,4.560477
34646,4.543458
34647,4.944373
34648,4.449955
34649,4.4767604
34650,4.8209543
34651,4.960884
34652,4.4227858
34653,4.563695
34654,4.442383
34655,4.4665213
34656,4.5656657
34657,4.763136
34658,4.917534
34659,4.5535803
34660,4.574123
34661,4.8712187
34662,4.8730755
34663,4.4195566
34664,4.85161
34665,4.472273
34666,4.5738797
34667,4.568148
34668,4.451665
34669,4.472142
34670,4.9348183
34671,4.4665213
34672,4.451092
34673,4.462296
34674,4.4693317
34675,4.4767604
34676,4.760111
34677,4.819315
34678,4.6767178
34679,4.4325013
34680,4.5656495
34681,4.916238
34682,4.899623
34683,3.8771224
34684,4.419546
34685,4.451645
34686,4.87671
34687,4.46651
34688,4.8976955
34689,4.417236
34690,4.434123
34691,4.7335997
34692,4.45885
34693,4.902646
34694,4.5259943
34695,4.520991
34696,4.555841
34697,4.436253
34698,4.524984
34699,4.49816
34700,4.4355655
34701,4.4246664
34702,4.469354
34703,4.418935
34704,4.525374
34705,4.3997693
34706,4.516986
34707,4.409072
34708,4.469354
34709,4.529911
34710,4.4156294
34711,4.805067
34712,4.411969
34713,4.525241
34714,4.4355655
34715,4.4222374
34716,4.4156294
34717,4.409072
34718,4.399292
34719,4.5264697
34720,4.525985
34721,4.4494905
34722,4.4493084
34723,4.4536285
34724,4.4536405
34725,4.463661
34726,4.47218
34727,4.477835
34728,4.6574144
34729,4.657611
34730,4.859111
34731,4.9293385
34732,4.463659
34733,4.400074
34734,4.47218
34735,4.530158
34736,4.525374
34737,3.8259685
34738,4.4141884
34739,4.423495
34740,4.4255457
34741,4.93334
34742,4.3960533
34743,4.7840652
34744,4.805067
34745,4.903263
34746,4.6219206
34747,4.903263
34748,4.525241
34749,4.620798
34750,4.4322214
34751,4.517852
34752,4.443517
34753,4.466502
34754,4.7846746
34755,4.8913393
34756,4.860059
34757,4.5429444
34758,4.5160875
34759,4.5307856
34760,4.753169
34761,4.4222336
34762,4.5249634
34763,4.4362364
34764,4.5028305
34765,4.930313
34766,4.4030333
34767,4.4492946
34768,4.512155
34769,4.530141
34770,4.7441406
34771,4.657405
34772,4.860053
34773,4.452443
34774,4.447342
34775,4.5247054
34776,4.453075
34777,4.4084005
34778,4.4156594
34779,4.4405985
34780,4.451174
34781,4.7133512
34782,4.858138
34783,4.9192963
34784,4.922538
34785,4.8050594
34786,4.9293756
34787,4.452443
34788,4.4119587
34789,4.9004936
34790,4.39929
34791,4.5088997
34792,4.9292393
34793,4.6196623
34794,4.943199
34795,4.858138
34796,4.929288
34797,5.5595827
34798,5.5384674
34799,5.462085
34800,5.47355
34801,5.452074
34802,5.4520645
34803,5.452074
34804,5.3989305
34805,5.118725
34806,5.10598
34807,4.989236
34808,5.6109877
34809,5.6144905
34810,5.637164
34811,5.66897
34812,5.6689663
34813,5.685582
34814,5.669862
34815,5.691947
34816,5.691947
34817,5.691947
34818,5.691947
34819,5.691947
34820,5.6762877
34821,5.6762877
34822,5.691947
34823,5.691947
34824,5.691942
34825,5.691942
34826,5.730418
34827,5.730418
34828,5.730425
34829,5.71519
34830,5.7377167
34831,5.7377367
34832,5.7377367
34833,5.7451153
34834,5.7376003
34835,6.2875204
34836,6.991847
34837,7.1647186
34838,7.1654444
34839,6.6859684
34840,6.462469
34841,6.4582405
34842,6.453985
34843,4.4655466
34844,4.4605284
34845,4.426017
34846,4.419553
34847,4.419553
34848,4.419553
34849,4.4163446
34850,4.557707
34851,4.557707
34852,4.558668
34853,4.5636992
34854,4.5636992
34855,4.5636992
34856,4.574123
34857,4.569378
34858,4.5691347
34859,4.568404
34860,4.544016
34861,4.493641
34862,4.4899693
34863,4.417267
34864,4.3557434
34865,4.427005
34866,4.4387975
34867,4.442385
34868,4.449954
34869,4.4519386
34870,4.4622955
34871,4.462298
34872,4.476762
34873,4.4916096
34874,4.494356
34875,4.497097
34876,4.4998364
34877,4.635603
34878,4.764407
34879,4.7650433
34880,4.8194304
34881,4.8194304
34882,4.8721466
34883,4.913603
34884,4.953727
34885,4.449954
34886,4.4655466
34887,4.4605284
34888,4.455529
34889,4.419553
34890,4.5691347
34891,4.427005
34892,4.4423847
34893,4.462298
34894,4.476762
34895,4.4770355
34896,4.6410904
34897,4.8194304
34898,4.8730764
34899,4.873989
34900,4.953594
34901,4.5595784
34902,4.8730745
34903,4.43577
34904,4.422785
34905,4.5696096
34906,4.493641
34907,4.435363
34908,4.440952
34909,4.7328415
34910,4.764406
34911,4.9410706
34912,3.8771405
34913,4.5735135
34914,4.4519386
34915,4.4227867
34916,4.568404
34917,4.573887
34918,4.542887
34919,4.4888477
34920,4.897706
34921,4.8767195
34922,4.494351
34923,4.5631304
34924,4.4756603
34925,4.455529
34926,4.5567207
34927,4.5567207
34928,4.5740366
34929,4.4201636
34930,4.9400377
34931,4.8209534
34932,4.429601
34933,4.5696096
34934,4.4387975
34935,4.9608803
34936,4.4689074
34937,4.493635
34938,4.438796
34939,4.4622984
34940,4.479128
34941,4.8712187
34942,4.9608803
34943,4.4325013
34944,4.914283
34945,4.49436
34946,4.493635
34947,4.559575
34948,4.427573
34949,4.4791255
34950,4.494351
34951,4.915601
34952,4.460527
34953,4.569374
34954,3.8771393
34955,4.4409494
34956,4.9333086
34957,4.5428853
34958,4.451665
34959,4.430167
34960,4.9136076
34961,4.960846
34962,4.4767604
34963,4.451938
34964,4.4325013
34965,4.5613213
34966,4.5738797
34967,4.4409494
34968,4.451645
34969,4.481901
34970,4.823189
34971,4.9149294
34972,4.435629
34973,4.4998274
34974,4.5428543
34975,4.5451064
34976,4.942752
34977,4.4888268
34978,4.420145
34979,4.4275646
34980,4.6574144
34981,4.402545
34982,4.4999123
34983,4.9320707
34984,4.4494905
34985,4.3992944
34986,4.459257
34987,4.4456644
34988,4.4422913
34989,4.4322214
34990,4.428882
34991,4.418935
34992,4.3960533
34993,4.392824
34994,4.525985
34995,4.423193
34996,4.44061
34997,4.7441463
34998,4.805067
34999,4.4107037
35000,4.415673
35001,4.8905745
35002,4.524973
35003,4.5269194
35004,4.929246
35005,4.941228
35006,4.4027524
35007,4.451306
35008,4.4494905
35009,4.4993258
35010,4.3997693
35011,4.459257
35012,4.4222374
35013,4.4222374
35014,4.513212
35015,4.4993258
35016,4.4122677
35017,4.657611
35018,4.749259
35019,4.749259
35020,4.8049498
35021,4.901888
35022,4.4750032
35023,3.8259685
35024,4.929199
35025,4.529911
35026,4.7441406
35027,4.4084005
35028,4.396044
35029,4.943199
35030,4.530386
35031,4.5249634
35032,4.5429277
35033,4.8590946
35034,4.396044
35035,4.4514556
35036,4.418926
35037,4.4025345
35038,4.9337473
35039,4.8066254
35040,4.455835
35041,4.445657
35042,4.396044
35043,4.39976
35044,4.405277
35045,4.9314137
35046,4.9434853
35047,4.425536
35048,4.472172
35049,4.9025764
35050,4.412344
35051,4.4090567
35052,4.526222
35053,4.712535
35054,4.9314137
35055,4.425249
35056,4.621911
35057,4.4090567
35058,4.747286
35059,4.4057918
35060,4.4362364
35061,4.451174
35062,4.3928127
35063,4.5259767
35064,4.3928127
35065,4.71416
35066,4.415661
35067,4.4362364
35068,4.7440033
35069,4.4000607
35070,4.3720865
35071,4.4372315
35072,5.58212
35073,5.582117
35074,5.54935
35075,5.5167503
35076,5.446705
35077,5.409446
35078,5.4094496
35079,5.3989305
35080,5.3989363
35081,5.0496607
35082,5.086855
35083,5.102681
35084,5.103079
35085,5.118108
35086,5.1187344
35087,5.1161547
35088,5.1059875
35089,5.600028
35090,5.600028
35091,5.6063766
35092,5.606909
35093,5.590188
35094,5.626856
35095,5.6144857
35096,5.630884
35097,5.6371613
35098,5.6532764
35099,5.66897
35100,5.6689663
35101,5.66897
35102,5.66897
35103,5.66897
35104,5.6689663
35105,5.6689663
35106,5.6530514
35107,5.685582
35108,5.685582
35109,5.6862526
35110,5.691949
35111,5.691942
35112,5.691947
35113,5.691947
35114,5.691947
35115,5.691942
35116,5.691942
35117,5.6762877
35118,5.691942
35119,5.691942
35120,5.691942
35121,5.691942
35122,5.6987276
35123,5.6987114
35124,5.698722
35125,5.7232113
35126,5.707905
35127,5.707906
35128,5.730418
35129,5.730418
35130,5.7377367
35131,5.730028
35132,5.737602
35133,5.959528
35134,6.867855
35135,7.021703
35136,6.320323
35137,4.8209534
35138,4.4705877
35139,4.455529
35140,4.448906
35141,4.43577
35142,4.426017
35143,4.4163446
35144,4.4131575
35145,4.558668
35146,4.558668
35147,4.558668
35148,4.558668
35149,4.558668
35150,4.560484
35151,4.570045
35152,4.541726
35153,4.427574
35154,4.430169
35155,4.4356356
35156,4.442385
35157,4.442385
35158,4.449954
35159,4.4510946
35160,4.4510946
35161,4.451667
35162,4.476762
35163,4.4770355
35164,4.4916096
35165,4.494356
35166,4.502572
35167,4.525467
35168,4.732067
35169,4.764406
35170,4.764406
35171,4.8194304
35172,4.8721466
35173,4.8721466
35174,4.897706
35175,4.917535
35176,4.9401274
35177,4.9401274
35178,4.9431763
35179,4.9439793
35180,4.7297144
35181,4.4163446
35182,4.9534492
35183,4.445611
35184,4.445611
35185,4.4390297
35186,4.432502
35187,4.570473
35188,4.568536
35189,4.4201636
35190,4.432339
35191,4.767578
35192,4.9400377
35193,4.479134
35194,4.5595784
35195,4.5691347
35196,3.8771405
35197,4.6783876
35198,4.43577
35199,4.476762
35200,4.9427595
35201,4.474941
35202,4.47904
35203,4.451667
35204,4.47904
35205,4.8194304
35206,4.5691347
35207,4.525467
35208,4.429601
35209,4.460527
35210,4.479134
35211,4.4519386
35212,4.9400377
35213,4.494351
35214,4.47904
35215,4.4791255
35216,4.416347
35217,4.569131
35218,4.4357657
35219,4.5696
35220,4.558663
35221,4.6767178
35222,4.856182
35223,4.940131
35224,4.558663
35225,4.416347
35226,4.764411
35227,4.8546724
35228,4.544012
35229,4.9335737
35230,4.7366686
35231,4.5513115
35232,4.4292545
35233,4.451092
35234,4.476475
35235,4.4916115
35236,4.85161
35237,4.8526335
35238,4.819315
35239,4.8209524
35240,4.8209543
35241,4.5696
35242,4.445608
35243,4.445608
35244,4.4390316
35245,4.4325013
35246,4.563695
35247,4.455216
35248,4.731284
35249,4.5681415
35250,4.5613213
35251,4.449955
35252,4.760111
35253,4.9116116
35254,4.8767233
35255,4.4323378
35256,4.819315
35257,4.435629
35258,4.5656495
35259,4.943163
35260,4.4269857
35261,4.569119
35262,4.872137
35263,4.482423
35264,4.4266953
35265,4.525388
35266,4.452445
35267,4.860059
35268,4.4141884
35269,4.50146
35270,4.930314
35271,4.9320707
35272,4.6574144
35273,4.4003663
35274,4.463659
35275,4.860056
35276,4.3721056
35277,4.4222374
35278,4.418935
35279,4.4156294
35280,4.4156294
35281,4.4156294
35282,4.4156294
35283,4.409072
35284,4.409072
35285,4.4058
35286,4.3960533
35287,4.5111303
35288,4.526234
35289,4.526234
35290,4.525374
35291,4.501607
35292,4.423495
35293,4.423495
35294,4.4246664
35295,4.436241
35296,4.4511814
35297,4.4693413
35298,4.469354
35299,4.902583
35300,4.3960533
35301,4.405285
35302,4.4027524
35303,4.902583
