index,INVC_CONT
33632,5.673233
33633,5.673233
33634,5.6732345
33635,5.6732345
33636,5.6732345
33637,5.673233
33638,5.6782403
33639,5.688465
33640,5.719672
33641,5.719672
33642,5.730072
33643,5.7300754
33644,5.7405047
33645,5.745277
33646,5.7614455
33647,6.3692136
33648,6.8486366
33649,6.84864
33650,7.011859
33651,7.0122967
33652,7.095179
33653,7.095179
33654,6.603947
33655,6.603947
33656,6.3710055
33657,6.093892
33658,6.089131
33659,6.011248
33660,4.3732147
33661,4.3732147
33662,4.379792
33663,4.4253745
33664,4.4510775
33665,4.514254
33666,4.5204725
33667,4.526693
33668,4.5513926
33669,4.5513926
33670,4.587957
33671,4.5271263
33672,4.5247355
33673,4.5177693
33674,4.5068274
33675,4.446827
33676,4.4465423
33677,4.446003
33678,4.432078
33679,4.432078
33680,4.4085135
33681,4.334544
33682,4.3374057
33683,4.340447
33684,4.344203
33685,4.3445606
33686,4.3511796
33687,4.3511796
33688,4.3624473
33689,4.3638787
33690,4.3797793
33691,4.3833494
33692,4.425972
33693,4.5290303
33694,4.6624994
33695,4.6624994
33696,4.7703023
33697,4.7715464
33698,4.7715464
33699,4.7750893
33700,4.7750893
33701,4.77509
33702,4.8058214
33703,4.756865
33704,4.6408267
33705,4.6715503
33706,4.7116823
33707,4.526693
33708,4.4510775
33709,4.476534
33710,4.5758243
33711,4.6000133
33712,4.5177693
33713,4.4948387
33714,4.432078
33715,4.348497
33716,4.35297
33717,4.6674123
33718,4.7371106
33719,4.802965
33720,4.8056784
33721,4.6408267
33722,4.639033
33723,4.635245
33724,5.8680243
33725,4.3994193
33726,4.333458
33727,4.3624473
33728,4.7116823
33729,4.476534
33730,4.4094934
33731,4.446206
33732,4.3583355
33733,4.3583355
33734,4.3967137
33735,4.4118166
33736,4.3638787
33737,4.80535
33738,4.606611
33739,4.6806374
33740,4.4466834
33741,5.846326
33742,4.633511
33743,4.5177693
33744,4.4664073
33745,4.4891753
33746,4.3377643
33747,4.3377643
33748,4.77509
33749,4.802257
33750,4.526693
33751,4.3645926
33752,4.4029403
33753,4.6110983
33754,4.7703023
33755,4.775776
33756,4.8058214
33757,4.716669
33758,4.5177693
33759,4.775776
33760,4.4676285
33761,4.3645926
33762,4.4406834
33763,4.3967133
33764,4.805828
33765,5.846324
33766,4.3620887
33767,4.5155034
33768,3.9860718
33769,4.4153595
33770,4.648135
33771,4.4295
33772,4.351178
33773,4.386912
33774,4.5879374
33775,4.3645906
33776,4.3904786
33777,4.3967133
33778,4.7703
33779,4.9137297
33780,4.422439
33781,4.379771
33782,4.5758076
33783,4.5758076
33784,4.351178
33785,4.7736897
33786,4.7797422
33787,4.5068197
33788,4.4406834
33789,4.399399
33790,4.4324884
33791,4.7568626
33792,4.5319924
33793,4.4676194
33794,4.333436
33795,4.451062
33796,4.514239
33797,4.4468203
33798,4.3529687
33799,4.36495
33800,4.386328
33801,4.4462
33802,4.3442016
33803,4.3529687
33804,4.383347
33805,4.4153595
33806,4.775774
33807,4.758658
33808,4.5271173
33809,4.5089884
33810,4.737109
33811,4.3374047
33812,4.563606
33813,4.4224358
33814,4.3370457
33815,4.418872
33816,4.3377614
33817,4.4320693
33818,4.5290265
33819,4.899852
33820,4.431643
33821,4.501703
33822,4.4406786
33823,4.756859
33824,4.7874055
33825,4.319092
33826,4.3627477
33827,4.43848
33828,4.770886
33829,4.628816
33830,4.345032
33831,4.3468037
33832,4.331029
33833,4.4407735
33834,4.396938
33835,4.3804283
33836,4.7861614
33837,4.3706794
33838,4.396101
33839,4.433783
33840,4.446226
33841,4.4953313
33842,4.4959717
33843,4.476577
33844,4.419321
33845,4.4143596
33846,4.3343964
33847,4.3427267
33848,4.3583183
33849,4.3627462
33850,4.387487
33851,4.389779
33852,4.766137
33853,4.68632
33854,4.4892077
33855,4.48702
33856,4.371594
33857,4.4709024
33858,4.484864
33859,4.425904
33860,4.3961034
33861,4.4396076
33862,4.3768964
33863,4.396298
33864,4.7061443
33865,4.6591587
33866,4.531482
33867,4.621678
33868,4.5975475
33869,4.421451
33870,4.3320622
33871,4.396101
33872,4.495324
33873,4.48702
33874,4.421533
33875,4.4212613
33876,4.4140406
33877,4.3313837
33878,4.342373
33879,4.3558383
33880,4.358674
33881,4.788244
33882,4.628816
33883,4.6910605
33884,4.4143596
33885,4.419321
33886,4.3706794
33887,4.679476
33888,4.474584
33889,4.629007
33890,4.629007
33891,4.491421
33892,4.3317366
33893,4.3561926
33894,4.35761
33895,4.6522536
33896,4.4959655
33897,4.4848566
33898,4.343081
33899,4.421611
33900,4.266492
33901,4.408712
33902,4.519486
33903,4.4120984
33904,4.6522536
33905,4.3317366
33906,4.6258793
33907,4.4193163
33908,4.6794734
33909,4.4373856
33910,4.389426
33911,4.3804264
33912,4.6522536
33913,4.5074224
33914,4.519486
33915,4.421213
33916,4.3804264
33917,4.4156
33918,4.75879
33919,4.762181
33920,4.7417636
33921,4.664569
33922,4.421446
33923,4.770882
33924,4.412098
33925,4.4260783
33926,4.4120984
33927,4.408712
33928,4.3317366
33929,4.762182
33930,4.8414536
33931,4.414957
33932,4.408593
33933,4.660671
33934,4.7273993
33935,5.8563943
33936,4.4156
33937,4.663363
33938,4.421527
33939,4.739953
33940,6.4164705
33941,5.401265
33942,5.2183867
33943,5.2193594
33944,4.958589
33945,4.9743247
33946,4.9382915
33947,5.0221686
33948,5.0221686
33949,4.8595853
33950,4.893639
33951,5.489951
33952,5.5427914
33953,5.5801945
33954,5.6175194
33955,5.642676
33956,5.6375427
33957,5.642676
33958,5.6578865
33959,5.6578903
33960,5.6578865
33961,5.6635046
33962,5.665549
33963,5.6732306
33964,5.6732306
33965,5.673233
33966,5.673233
33967,5.673233
33968,5.6732345
33969,5.6732345
33970,5.6732345
33971,5.678239
33972,5.6732345
33973,5.673233
33974,5.678239
33975,5.6834993
33976,5.6834965
33977,5.683501
33978,5.7245193
33979,5.7245193
33980,5.730072
33981,5.7300754
33982,5.7300754
33983,5.7300763
33984,5.7348824
33985,5.7348785
33986,5.730075
33987,5.740501
33988,5.7766156
33989,6.550836
33990,6.549956
33991,6.840816
33992,6.9731383
33993,7.01186
33994,7.1054053
33995,6.9011216
33996,6.4238734
33997,6.403653
33998,6.3710055
33999,6.3332734
34000,6.0516257
34001,4.4124236
34002,4.4124236
34003,4.438259
34004,4.463839
34005,4.463839
34006,4.476534
34007,4.5390735
34008,4.587957
34009,4.587957
34010,4.5295467
34011,4.529547
34012,4.5271263
34013,4.5223804
34014,4.5200577
34015,4.5200577
34016,4.5177693
34017,4.4676285
34018,4.452974
34019,4.447124
34020,4.4466834
34021,4.4406905
34022,4.4312124
34023,4.4113975
34024,4.3334727
34025,4.3338294
34026,4.3338294
34027,4.3338294
34028,4.3341875
34029,4.3377643
34030,4.35297
34031,4.36495
34032,4.3690615
34033,4.3779945
34034,4.394043
34035,4.415361
34036,4.415361
34037,4.418902
34038,4.4224396
34039,4.4558077
34040,4.6624994
34041,4.7604275
34042,4.635245
34043,4.695346
34044,4.848094
34045,4.432895
34046,4.418903
34047,4.352969
34048,4.438259
34049,4.438259
34050,4.5636435
34051,4.4529734
34052,4.446003
34053,4.3620906
34054,4.3638787
34055,4.7703023
34056,4.7703023
34057,4.6464705
34058,4.6372967
34059,4.5758243
34060,4.5636454
34061,4.8058295
34062,4.3654876
34063,4.3779955
34064,4.415361
34065,4.446827
34066,4.7839117
34067,4.463839
34068,4.50174
34069,4.5123534
34070,4.6975727
34071,4.662231
34072,4.4029403
34073,4.6000133
34074,4.344203
34075,4.5390735
34076,4.5155125
34077,4.8058295
34078,4.447428
34079,5.846326
34080,4.4408426
34081,4.4324937
34082,4.5636435
34083,4.8056765
34084,5.846329
34085,4.6715484
34086,4.363877
34087,4.6445384
34088,4.800607
34089,4.4328895
34090,4.386912
34091,4.5089884
34092,4.539543
34093,4.6674104
34094,4.648135
34095,4.3492093
34096,4.6343575
34097,4.5266666
34098,4.5758076
34099,4.51776
34100,4.47151
34101,4.340446
34102,4.34456
34103,4.5879374
34104,4.4406834
34105,4.4468203
34106,4.4406834
34107,4.4085093
34108,4.41889
34109,4.476518
34110,4.442974
34111,4.7703
34112,4.5157056
34113,4.4189005
34114,4.348852
34115,4.3370466
34116,4.5513725
34117,4.3529673
34118,4.551354
34119,4.4676113
34120,4.775767
34121,4.6719027
34122,4.425338
34123,4.613792
34124,4.3317394
34125,4.292922
34126,4.4831486
34127,4.425904
34128,4.3901324
34129,4.6216826
34130,4.415601
34131,4.7575936
34132,4.338473
34133,4.7302217
34134,4.7417665
34135,4.3768964
34136,4.6525173
34137,4.338119
34138,4.665789
34139,4.331029
34140,4.408722
34141,4.4914293
34142,4.421533
34143,4.4193983
34144,4.3943563
34145,4.3285475
34146,4.331029
34147,4.345032
34148,4.3927774
34149,4.4085937
34150,4.4225917
34151,4.507848
34152,4.597548
34153,4.7575936
34154,4.6271815
34155,4.436342
34156,4.519497
34157,4.419278
34158,4.3561945
34159,4.6525173
34160,4.357867
34161,4.7587905
34162,4.628816
34163,4.312558
34164,4.4585915
34165,4.4709024
34166,4.5074406
34167,4.484864
34168,4.437391
34169,4.421533
34170,4.414961
34171,4.3943563
34172,4.331029
34173,4.357611
34174,4.371594
34175,4.387487
34176,4.4050846
34177,4.4121013
34178,4.4537888
34179,4.68632
34180,4.7009735
34181,4.421289
34182,4.3804283
34183,4.7009735
34184,4.498291
34185,4.437391
34186,4.4212546
34187,4.328547
34188,4.3561926
34189,4.389426
34190,4.762181
34191,4.739953
34192,4.331383
34193,4.3894267
34194,4.5045333
34195,4.5074224
34196,4.627179
34197,4.3969345
34198,4.5012093
34199,4.396094
34200,4.343081
34201,4.292895
34202,4.396088
34203,4.4982834
34204,4.491421
34205,4.414036
34206,4.3384714
34207,4.389426
34208,4.4156
34209,4.837305
34210,4.724521
34211,4.408593
34212,4.6063523
34213,4.4050837
34214,4.4827337
34215,4.3514204
34216,4.4143567
34217,4.389778
34218,4.6107025
34219,4.345031
34220,4.7685747
34221,4.4212546
34222,4.5074224
34223,4.6863174
34224,6.532355
34225,6.36399
34226,5.219334
34227,4.958071
34228,4.9586186
34229,4.958589
34230,4.711524
34231,4.7115483
34232,4.930976
34233,4.9806776
34234,4.9885736
34235,4.8595853
34236,4.893639
34237,5.4909067
34238,5.4928246
34239,5.4928274
34240,5.5325193
34241,5.5380225
34242,5.567908
34243,5.574842
34244,5.5801945
34245,5.5748415
34246,5.612301
34247,5.61752
34248,5.6375427
34249,5.6477017
34250,5.6635046
34251,5.663509
34252,5.6685457
34253,5.6732306
34254,5.6732335
34255,5.6732335
34256,5.6732306
34257,5.673233
34258,5.6782403
34259,5.673233
34260,5.673233
34261,5.673233
34262,5.678239
34263,5.673233
34264,5.6782365
34265,5.6834993
34266,5.7196727
34267,5.719674
34268,5.7245164
34269,5.730071
34270,5.7300754
34271,5.734884
34272,5.734884
34273,5.745277
34274,5.7614417
34275,6.973774
34276,6.5987725
34277,4.379792
34278,4.3994193
34279,4.438259
34280,4.463839
34281,4.5636435
34282,4.587957
34283,4.537001
34284,4.5223804
34285,4.5200577
34286,4.4652286
34287,4.4466834
34288,4.4466834
34289,4.4465423
34290,4.446003
34291,4.446003
34292,4.4406905
34293,4.4324937
34294,4.3377643
34295,4.3445606
34296,4.348497
34297,4.3488536
34298,4.3620906
34299,4.3645926
34300,4.36495
34301,4.3797793
34302,4.3993855
34303,4.3993855
34304,4.418902
34305,4.418903
34306,4.4592905
34307,4.770155
34308,4.758663
34309,4.640821
34310,4.6324296
34311,4.672631
34312,4.6975713
34313,4.438259
34314,4.5636454
34315,4.447428
34316,4.4324937
34317,4.3624473
34318,4.7703023
34319,4.680751
34320,4.4118166
34321,4.8034973
34322,4.640821
34323,4.771547
34324,4.386345
34325,4.5395546
34326,4.4652286
34327,4.4466834
34328,4.446133
34329,4.432078
34330,5.846326
34331,4.4113975
34332,4.4676285
34333,4.587957
34334,4.587957
34335,4.6715503
34336,4.5395546
34337,4.346761
34338,4.5636435
34339,4.7586627
34340,4.680751
34341,4.3967137
34342,4.805015
34343,4.770155
34344,4.3887987
34345,4.418903
34346,4.8058295
34347,4.5758243
34348,4.446206
34349,4.788423
34350,4.399399
34351,4.4259696
34352,4.5266666
34353,4.522371
34354,4.8056765
34355,4.6464643
34356,4.7750864
34357,4.52954
34358,4.418901
34359,4.3779936
34360,4.7784467
34361,4.41889
34362,4.333436
34363,4.4638205
34364,4.386912
34365,4.7166667
34366,4.8521814
34367,4.4324884
34368,4.4189005
34369,4.755029
34370,4.501724
34371,4.671201
34372,4.539543
34373,4.438249
34374,4.9090624
34375,4.520456
34376,4.512351
34377,4.333436
34378,4.514239
34379,4.520456
34380,4.445998
34381,4.410452
34382,4.4189005
34383,4.770152
34384,4.36495
34385,4.431206
34386,4.4085093
34387,4.9137297
34388,4.640819
34389,4.3645897
34390,4.788416
34391,4.334542
34392,4.352967
34393,4.6267376
34394,4.563606
34395,4.4029365
34396,4.563606
34397,4.358332
34398,4.775083
34399,4.489136
34400,4.4193473
34401,4.421458
34402,4.419098
34403,4.4212613
34404,4.343082
34405,4.519497
34406,4.43848
34407,4.6525173
34408,4.312558
34409,4.4585915
34410,4.387487
34411,4.2797213
34412,4.2929077
34413,4.3320622
34414,4.3834248
34415,4.3834248
34416,4.433783
34417,4.433783
34418,4.4709024
34419,4.4831486
34420,4.519497
34421,4.4219823
34422,4.345032
34423,4.357611
34424,4.371595
34425,4.3733625
34426,4.7574515
34427,4.414961
34428,4.519497
34429,4.3317385
34430,4.5045342
34431,4.6136746
34432,4.7061443
34433,4.519497
34434,4.6048956
34435,4.387487
34436,4.3060145
34437,4.4211473
34438,4.4585915
34439,4.4211473
34440,4.338473
34441,4.788244
34442,4.767372
34443,4.7655053
34444,4.6609683
34445,4.62901
34446,4.62901
34447,4.903886
34448,4.396298
34449,4.3320622
34450,4.433783
34451,4.3449802
34452,4.436336
34453,4.3586736
34454,4.7661324
34455,4.7901306
34456,4.790146
34457,4.383404
34458,4.3278384
34459,4.4192734
34460,4.6258793
34461,4.674373
34462,4.396088
34463,4.3558383
34464,4.762181
34465,4.7661324
34466,4.491421
34467,4.5054326
34468,4.421527
34469,4.35761
34470,4.387486
34471,4.370667
34472,4.4212546
34473,3.9828248
34474,4.474584
34475,4.3768964
34476,4.3768964
34477,4.739953
34478,4.6669984
34479,4.5045333
34480,4.7061405
34481,4.7575927
34482,4.4827337
34483,4.419852
34484,4.3281937
34485,4.2797103
34486,4.7861586
34487,4.6522536
34488,4.3278384
34489,4.3558383
34490,6.532319
34491,6.532319
34492,6.093783
34493,6.093758
34494,5.5900464
34495,5.3094797
34496,5.3094797
34497,5.264205
34498,5.264205
34499,5.1300054
34500,4.874391
34501,4.9428854
34502,5.0219336
34503,4.870607
34504,4.859575
34505,4.859575
34506,4.8595853
34507,5.5198617
34508,5.5305667
34509,5.5325165
34510,5.538021
34511,5.5378947
34512,5.57286
34513,5.5748453
34514,5.612301
34515,5.6123033
34516,5.6123033
34517,5.6123033
34518,5.6123013
34519,5.6375427
34520,5.663509
34521,5.6685457
34522,5.6732306
34523,5.6732306
34524,5.673233
34525,5.673233
34526,5.673233
34527,5.6732345
34528,5.6732345
34529,5.6732345
34530,5.6732345
34531,5.6732345
34532,5.678239
34533,5.6782403
34534,5.6732345
34535,5.6732345
34536,5.6732345
34537,5.6834993
34538,5.68847
34539,5.68847
34540,5.683497
34541,5.683497
34542,5.683497
34543,5.6834965
34544,5.724514
34545,5.7196712
34546,5.719674
34547,5.730072
34548,5.730072
34549,5.730072
34550,5.734884
34551,5.7405047
34552,6.826083
34553,6.834061
34554,6.8388433
34555,7.000802
34556,6.556651
34557,6.0516267
34558,5.703593
34559,4.3732147
34560,4.3994193
34561,4.3994193
34562,4.4124236
34563,4.4253745
34564,4.50174
34565,4.5390735
34566,4.5390735
34567,4.5223804
34568,4.5200577
34569,4.4676285
34570,4.4676285
34571,4.4466834
34572,4.446206
34573,4.446133
34574,4.446003
34575,3.9860723
34576,4.3338294
34577,4.3338294
34578,4.334544
34579,4.340447
34580,4.348497
34581,4.348497
34582,4.35297
34583,4.3638787
34584,4.3645926
34585,4.3779955
34586,4.3833494
34587,4.3993855
34588,4.4295025
34589,4.6624994
34590,4.6624994
34591,4.733099
34592,4.779746
34593,4.8058295
34594,4.6818395
34595,4.6464667
34596,4.640133
34597,4.680751
34598,4.526693
34599,4.4253745
34600,4.526693
34601,4.5223804
34602,4.4652286
34603,4.4466834
34604,4.446003
34605,4.4406905
34606,4.3645926
34607,4.3779955
34608,4.7371106
34609,4.7586627
34610,4.679443
34611,4.6975713
34612,4.716669
34613,4.3732147
34614,4.6624994
34615,4.695346
34616,4.5636454
34617,4.4316516
34618,4.587957
34619,4.7703023
34620,4.8057375
34621,4.4891753
34622,4.4407663
34623,4.3620906
34624,4.680751
34625,4.3967137
34626,4.64345
34627,4.3797793
34628,4.5295467
34629,4.778451
34630,4.5636454
34631,4.4029403
34632,4.4124236
34633,4.386915
34634,4.334544
34635,4.515708
34636,4.773695
34637,4.775776
34638,4.6975713
34639,4.514254
34640,4.788423
34641,3.9860723
34642,4.6975694
34643,4.773691
34644,4.4188914
34645,4.5155034
34646,4.4407616
34647,4.716666
34648,4.3624463
34649,4.3963556
34650,4.8056765
34651,5.846324
34652,4.563631
34653,4.5068197
34654,4.3529673
34655,4.383347
34656,4.512351
34657,4.7736897
34658,4.632427
34659,4.5319924
34660,4.452966
34661,4.7604213
34662,4.7568626
34663,4.5758076
34664,4.7884197
34665,4.3732033
34666,4.4664006
34667,4.445997
34668,4.3645906
34669,4.3904786
34670,4.64013
34671,4.383347
34672,4.363877
34673,4.3779936
34674,4.386912
34675,4.3963556
34676,4.7703
34677,4.805828
34678,4.662496
34679,4.5266666
34680,4.5123496
34681,4.635609
34682,4.685464
34683,3.986072
34684,4.5757957
34685,4.3645897
34686,4.749316
34687,4.383345
34688,4.691585
34689,4.410449
34690,4.520441
34691,4.738094
34692,4.425338
34693,4.675874
34694,4.421458
34695,4.474599
34696,4.5210123
34697,4.371596
34698,4.421154
34699,4.419278
34700,4.357867
34701,4.357611
34702,4.4121
34703,4.421289
34704,4.4212613
34705,4.32784
34706,4.484864
34707,4.4585915
34708,4.4121
34709,4.44322
34710,4.433783
34711,4.7901325
34712,4.342373
34713,4.4212184
34714,4.357867
34715,4.408722
34716,4.433783
34717,4.4585915
34718,4.4953313
34719,4.421617
34720,4.421451
34721,4.4143596
34722,4.387487
34723,4.3927774
34724,4.392777
34725,4.4050846
34726,4.415601
34727,4.4225917
34728,4.652255
34729,4.6525173
34730,4.7399554
34731,4.6602902
34732,4.405086
34733,4.3281937
34734,4.415601
34735,4.4419775
34736,4.4212613
34737,3.982825
34738,4.345032
34739,4.3561945
34740,4.358674
34741,4.7009735
34742,4.5074406
34743,4.7874017
34744,4.7901325
34745,4.619945
34746,4.6063538
34747,4.619945
34748,4.4212184
34749,4.6048946
34750,4.3706794
34751,4.4827423
34752,4.3804283
34753,4.4085937
34754,4.7876267
34755,4.653895
34756,4.7381067
34757,4.5045342
34758,4.48702
34759,4.43848
34760,4.7666326
34761,4.408712
34762,4.4211426
34763,4.3715944
34764,4.453788
34765,4.668782
34766,4.3317366
34767,4.387486
34768,4.4959655
34769,4.4419713
34770,4.7575927
34771,4.6522536
34772,4.7381024
34773,4.292895
34774,4.3125367
34775,4.4633956
34776,4.414957
34777,4.3381176
34778,4.3468037
34779,4.3768964
34780,4.389778
34781,4.72257
34782,4.7417636
34783,4.6111445
34784,4.6205893
34785,4.7901306
34786,4.660671
34787,4.292895
34788,4.3423715
34789,4.6271763
34790,4.4953055
34791,4.503014
34792,4.659532
34793,4.603432
34794,4.9038863
34795,4.7417636
34796,4.6599092
34797,6.4164705
34798,6.093783
34799,5.493335
34800,5.494794
34801,5.3094797
34802,5.3094587
34803,5.3094797
34804,4.8747926
34805,4.9827776
34806,4.865148
34807,4.3922687
34808,5.57427
34809,5.580192
34810,5.6175222
34811,5.6375427
34812,5.6375427
34813,5.6635046
34814,5.6685443
34815,5.673233
34816,5.673233
34817,5.673233
34818,5.673233
34819,5.673233
34820,5.6782403
34821,5.6782403
34822,5.673233
34823,5.673233
34824,5.6732345
34825,5.6732345
34826,5.730072
34827,5.730072
34828,5.7300754
34829,5.734884
34830,5.7405047
34831,5.7405047
34832,5.7405047
34833,5.7509584
34834,5.766144
34835,6.3476257
34836,6.973775
34837,7.1127353
34838,7.108824
34839,6.3710055
34840,6.060899
34841,6.0562544
34842,6.051627
34843,4.3994193
34844,4.418908
34845,4.5513926
34846,4.5758243
34847,4.5758243
34848,4.5758243
34849,4.587957
34850,4.5223804
34851,4.5223804
34852,4.5200577
34853,4.5068274
34854,4.5068274
34855,4.5068274
34856,4.4529734
34857,4.4466834
34858,4.4465423
34859,4.446133
34860,4.4408426
34861,4.432078
34862,4.4312124
34863,4.4104557
34864,4.3887987
34865,4.3338294
34866,4.348497
34867,4.352969
34868,4.3624473
34869,4.36495
34870,4.3779945
34871,4.3779955
34872,4.3963575
34873,4.415361
34874,4.418903
34875,4.4224396
34876,4.425972
34877,4.6066117
34878,4.77509
34879,4.7757773
34880,4.8058214
34881,4.8058214
34882,4.7586627
34883,4.6426554
34884,4.9184375
34885,4.3624473
34886,4.3994193
34887,4.418908
34888,4.438259
34889,4.5758243
34890,4.4465423
34891,4.3338294
34892,4.35297
34893,4.3779955
34894,4.3963575
34895,4.3967137
34896,4.614072
34897,4.8058214
34898,4.756865
34899,4.7550354
34900,4.9137306
34901,4.5177693
34902,4.7568665
34903,4.5142536
34904,4.5636454
34905,4.446827
34906,4.432078
34907,4.344203
34908,4.3511796
34909,4.7371116
34910,4.7750893
34911,4.68075
34912,3.9860733
34913,4.468885
34914,4.36495
34915,4.5636435
34916,4.446133
34917,4.466408
34918,4.4406905
34919,4.4118166
34920,4.6915903
34921,4.7493234
34922,4.418902
34923,4.508989
34924,4.3600225
34925,4.438259
34926,4.5247355
34927,4.5247355
34928,4.4652286
34929,4.4113975
34930,4.671909
34931,4.8056784
34932,4.337048
34933,4.446827
34934,4.348497
34935,5.846329
34936,4.386328
34937,4.432074
34938,4.3484945
34939,4.377993
34940,4.399382
34941,4.7604213
34942,5.846329
34943,4.5266666
34944,4.6408167
34945,4.418901
34946,4.432074
34947,4.51776
34948,4.334543
34949,4.3993816
34950,4.4189005
34951,4.637293
34952,4.41889
34953,4.446676
34954,3.9860718
34955,4.351178
34956,4.6343575
34957,4.4406834
34958,4.3645906
34959,4.337763
34960,4.642652
34961,5.868024
34962,4.3963556
34963,4.36495
34964,4.5266666
34965,4.5132804
34966,4.4664006
34967,4.351178
34968,4.3645897
34969,4.402937
34970,4.8053427
34971,4.6390243
34972,4.344558
34973,4.4259696
34974,4.4406786
34975,4.4409814
34976,4.6975665
34977,4.4118133
34978,4.4113903
34979,4.334542
34980,4.652255
34981,4.4831486
34982,4.419341
34983,4.686318
34984,4.4143596
34985,4.495324
34986,4.266503
34987,4.319076
34988,4.3320622
34989,4.3706794
34990,4.3834248
34991,4.421289
34992,4.5074406
34993,4.519497
34994,4.421451
34995,4.3558383
34996,4.3768964
34997,4.7575936
34998,4.7901325
34999,4.4524097
35000,4.3468046
35001,4.6562333
35002,4.4211473
35003,4.4217935
35004,4.659531
35005,4.845646
35006,4.3313837
35007,4.4146667
35008,4.4143596
35009,4.419321
35010,4.32784
35011,4.266503
35012,4.408722
35013,4.408722
35014,4.4936852
35015,4.419321
35016,4.3427267
35017,4.6525173
35018,4.7628427
35019,4.7628427
35020,4.7901483
35021,4.6234627
35022,4.419098
35023,3.982825
35024,4.6591587
35025,4.44322
35026,4.7575927
35027,4.3381176
35028,4.5074224
35029,4.9038863
35030,4.4407663
35031,4.4211426
35032,4.5045342
35033,4.739953
35034,4.5074224
35035,4.390131
35036,4.421276
35037,4.483129
35038,4.706142
35039,4.7899027
35040,4.2797103
35041,4.319059
35042,4.5074224
35043,4.3278384
35044,4.334396
35045,4.6794734
35046,4.9134693
35047,4.3586736
35048,4.4156
35049,4.6216774
35050,4.446213
35051,4.4585686
35052,4.421527
35053,4.721584
35054,4.6794734
35055,4.3583183
35056,4.6063533
35057,4.4585686
35058,4.7608476
35059,4.470885
35060,4.3715944
35061,4.389778
35062,4.519486
35063,4.421446
35064,4.519486
35065,4.7235494
35066,4.3468037
35067,4.371593
35068,4.75745
35069,4.3281937
35070,4.396094
35071,4.3514204
35072,6.532355
35073,6.532319
35074,6.2003374
35075,5.886616
35076,5.264205
35077,4.958589
35078,4.9586186
35079,4.8747926
35080,4.8748198
35081,4.9639635
35082,5.022183
35083,4.9823523
35084,5.02534
35085,4.9847264
35086,4.9827733
35087,4.9439816
35088,4.865137
35089,5.5198617
35090,5.5198617
35091,5.531543
35092,5.5325165
35093,5.538021
35094,5.567908
35095,5.5801945
35096,5.5748415
35097,5.61752
35098,5.612299
35099,5.6375427
35100,5.6375427
35101,5.6375427
35102,5.6375427
35103,5.6375427
35104,5.6375427
35105,5.6375427
35106,5.6426754
35107,5.6635046
35108,5.6635046
35109,5.664528
35110,5.6732306
35111,5.6732345
35112,5.673233
35113,5.673233
35114,5.673233
35115,5.6732345
35116,5.6732345
35117,5.6782403
35118,5.6732345
35119,5.6732345
35120,5.6732345
35121,5.6732345
35122,5.683497
35123,5.6835003
35124,5.6834993
35125,5.719674
35126,5.7245164
35127,5.7245193
35128,5.730072
35129,5.730072
35130,5.7405047
35131,5.7556944
35132,5.766146
35133,6.0193853
35134,6.848639
35135,6.9930477
35136,5.927876
35137,4.8056784
35138,4.379792
35139,4.438259
35140,4.463839
35141,4.5142536
35142,4.5513926
35143,4.587957
35144,4.6000133
35145,4.5200577
35146,4.5200577
35147,4.5200577
35148,4.5200577
35149,4.5200577
35150,4.5155125
35151,4.447124
35152,4.4405336
35153,4.334544
35154,4.3377643
35155,4.3445606
35156,4.352969
35157,4.352969
35158,4.3624473
35159,4.3638787
35160,4.3638787
35161,4.3645926
35162,4.3963575
35163,4.3967137
35164,4.415361
35165,4.418903
35166,4.429501
35167,4.4592905
35168,4.7361183
35169,4.7750893
35170,4.7750893
35171,4.8058214
35172,4.7586627
35173,4.7586627
35174,4.6915903
35175,4.6324296
35176,4.672631
35177,4.672631
35178,4.7021303
35179,4.7116823
35180,4.7330995
35181,4.587957
35182,4.9090657
35183,4.476534
35184,4.476534
35185,4.50174
35186,4.526693
35187,4.447428
35188,4.446206
35189,4.4113975
35190,4.340447
35191,4.778451
35192,4.671909
35193,4.3993855
35194,4.5177693
35195,4.4465423
35196,3.9860733
35197,4.664766
35198,4.5142536
35199,4.3963575
35200,4.6975727
35201,4.394043
35202,4.346761
35203,4.3645926
35204,4.346761
35205,4.8058214
35206,4.4465423
35207,4.4592905
35208,4.337048
35209,4.418907
35210,4.3993855
35211,4.36495
35212,4.671909
35213,4.418902
35214,4.346745
35215,4.3993816
35216,4.5879374
35217,4.446536
35218,4.514239
35219,4.4468203
35220,4.520049
35221,4.662496
35222,4.783308
35223,4.672627
35224,4.520049
35225,4.5879374
35226,4.7750864
35227,4.7850847
35228,4.4408355
35229,4.6352415
35230,4.741981
35231,4.5369916
35232,4.5390596
35233,4.363877
35234,4.3960004
35235,4.4153595
35236,4.7884197
35237,4.7873416
35238,4.805828
35239,4.8056736
35240,4.8056765
35241,4.4468203
35242,4.476518
35243,4.476518
35244,4.501724
35245,4.5266666
35246,4.5068197
35247,4.36906
35248,4.735116
35249,4.445998
35250,4.5132804
35251,4.3624463
35252,4.7703
35253,4.6483345
35254,4.7493215
35255,4.340446
35256,4.805828
35257,4.344558
35258,4.5123496
35259,4.702127
35260,4.3338265
35261,4.4465294
35262,4.7586546
35263,4.3334227
35264,4.3334694
35265,4.421266
